order_id,user_id,product_id,order_date,qty,price,total_price
104499,690,250,2023-06-18 20:14:04,1,20.98,20.98
104500,1780,362,2024-01-23 10:24:18,1,76.08,76.08
104501,1365,69,2022-12-31 17:32:33,1,702.7,702.7
104502,1433,458,2022-03-27 20:55:13,1,463.69,463.69
104503,367,370,2022-01-04 05:23:15,5,135.06,675.3
104504,644,21,2023-08-01 21:53:10,1,56.74,56.74
104505,2427,152,2022-12-08 17:01:47,1,152.78,152.78
104506,73,102,2022-07-04 19:54:57,1,163.83,163.83
104507,2963,387,2025-01-16 14:05:41,1,21.14,21.14
104508,1272,488,2024-03-04 09:44:06,1,14.26,14.26
104509,860,95,2023-06-18 15:11:55,2,65.47,130.94
104510,43,446,2022-07-21 20:36:27,3,49.9,149.7
104511,2425,361,2024-10-11 09:19:50,1,18.31,18.31
104512,1065,229,2022-01-22 15:49:36,1,312.3,312.3
104513,2218,125,2024-02-28 03:12:07,5,97.31,486.55
104514,2260,258,2025-01-17 01:42:23,3,186.6,559.8
104515,1517,322,2022-01-22 16:09:34,1,23.86,23.86
104516,2087,487,2023-06-11 08:20:51,2,63.94,127.88
104517,369,369,2022-06-07 19:44:47,1,320.1,320.1
104518,2805,426,2024-02-20 03:47:28,1,22.39,22.39
104519,151,236,2025-01-06 11:21:45,1,28.22,28.22
104520,1135,162,2023-05-06 19:53:29,1,5.09,5.09
104521,1504,42,2023-10-27 00:08:34,1,70.54,70.54
104522,1460,276,2023-03-17 07:52:44,1,35.83,35.83
104523,1071,353,2024-11-22 07:22:28,3,94.17,282.51
104524,1024,68,2025-06-12 07:05:20,1,285.93,285.93
104525,1599,173,2025-01-13 06:23:23,1,52.42,52.42
104526,2785,492,2022-08-12 12:38:49,1,228.17,228.17
104527,2041,331,2024-12-28 03:31:22,1,69.49,69.49
104528,1390,125,2024-08-15 11:50:26,3,81.46,244.38
104529,69,170,2022-01-19 12:54:09,1,13.26,13.26
104530,2347,47,2024-02-29 13:05:10,1,9.13,9.13
104531,944,261,2024-08-27 17:34:29,1,9.08,9.08
104532,802,217,2024-10-08 08:11:47,1,102.25,102.25
104533,2344,305,2023-04-08 16:41:26,1,20.54,20.54
104534,2251,124,2022-08-14 06:31:56,2,4.58,9.16
104535,61,293,2023-08-29 22:15:36,1,30.74,30.74
104536,946,162,2024-03-13 23:10:00,4,38.07,152.28
104537,1338,201,2025-03-11 01:51:05,4,30.54,122.16
104538,1185,454,2024-05-04 13:18:36,5,82.43,412.15
104539,331,402,2023-01-04 00:59:28,1,133.05,133.05
104540,1552,462,2025-02-07 06:49:58,3,48.08,144.24
104541,338,275,2022-08-06 23:53:53,1,28.43,28.43
104542,1630,206,2024-02-17 16:11:35,1,171.82,171.82
104543,1328,40,2022-02-17 11:07:48,3,38.91,116.73
104544,1527,273,2024-12-05 07:10:39,1,7.37,7.37
104545,1674,188,2025-01-15 21:17:05,1,126.8,126.8
104546,1362,355,2022-08-27 08:35:27,2,140.6,281.2
104547,1574,93,2022-10-09 06:59:30,1,28.25,28.25
104548,2687,42,2024-10-23 17:05:19,1,42.08,42.08
104549,275,465,2023-08-09 00:50:28,1,11.61,11.61
104550,1188,379,2024-11-18 12:40:03,5,61.89,309.45
104551,2367,107,2024-10-20 17:08:44,1,305.13,305.13
104552,2637,328,2024-04-16 16:14:02,3,94.8,284.4
104553,2552,65,2022-05-23 00:43:02,1,5.76,5.76
104554,2435,365,2023-08-25 14:55:39,4,41.3,165.2
104555,1994,309,2025-07-29 09:17:51,1,40.83,40.83
104556,870,484,2024-11-25 10:13:31,1,169.86,169.86
104557,2881,135,2023-05-22 10:42:11,1,6.61,6.61
104558,1015,494,2025-08-01 20:21:53,5,52.76,263.8
104559,1912,389,2024-07-23 12:58:47,2,19.91,39.82
104560,603,24,2025-06-21 03:13:37,1,77.79,77.79
104561,1800,28,2023-06-18 19:09:59,2,195.88,391.76
104562,691,62,2023-12-03 03:41:16,2,595.72,1191.44
104563,494,491,2023-04-21 13:30:28,4,150.65,602.6
104564,490,273,2024-03-24 09:43:47,1,70.29,70.29
104565,2769,229,2022-12-25 06:16:06,1,72.79,72.79
104566,2557,20,2022-07-30 00:41:10,1,63.7,63.7
104567,390,3,2022-09-12 11:22:03,2,51.3,102.6
104568,295,421,2023-09-09 22:09:56,1,54.12,54.12
104569,1393,218,2023-05-26 18:00:04,2,30.01,60.02
104570,2844,399,2023-08-11 18:49:42,1,45.38,45.38
104571,2913,307,2025-06-11 03:49:00,1,29.53,29.53
104572,1718,432,2023-04-28 07:22:06,1,10.08,10.08
104573,2597,136,2022-05-19 19:09:52,2,255.02,510.04
104574,649,397,2023-03-03 17:27:58,1,20.69,20.69
104575,1874,432,2024-02-03 15:06:30,5,10.91,54.55
104576,568,3,2023-02-22 12:45:07,1,16.83,16.83
104577,2901,193,2025-03-04 13:34:02,1,12.28,12.28
104578,2818,73,2023-11-02 05:16:56,1,573.73,573.73
104579,445,415,2022-05-04 00:51:21,1,1.38,1.38
104580,363,361,2022-11-08 21:13:20,5,52.22,261.1
104581,2171,118,2025-02-26 18:29:30,1,180.58,180.58
104582,1212,154,2022-12-23 19:20:02,1,224.22,224.22
104583,742,209,2025-03-23 18:44:12,5,240.16,1200.8
104584,2042,440,2025-08-01 22:08:43,2,119.45,238.9
104585,680,34,2024-11-26 15:02:06,5,49.07,245.35
104586,2468,137,2024-02-17 17:30:54,1,21.14,21.14
104587,1643,318,2023-12-10 05:53:26,1,95.6,95.6
104588,1573,120,2022-04-24 16:15:08,1,14.55,14.55
104589,1359,115,2022-01-04 01:31:05,1,17.8,17.8
104590,2140,13,2023-12-12 18:27:00,1,50.78,50.78
104591,63,69,2024-01-28 20:15:39,3,48.58,145.74
104592,2560,425,2023-10-01 13:01:29,5,17.2,86.0
104593,1163,333,2023-09-19 08:39:32,5,342.55,1712.75
104594,1229,257,2023-03-21 18:30:30,1,364.93,364.93
104595,2820,89,2023-04-13 15:48:39,1,160.58,160.58
104596,256,47,2023-10-09 19:19:22,1,4.36,4.36
104597,135,260,2022-06-26 21:34:06,1,72.02,72.02
104598,875,228,2025-03-11 10:06:59,1,189.42,189.42
104599,822,447,2023-07-17 21:11:50,2,214.86,429.72
104600,2136,180,2023-05-17 11:34:07,1,267.94,267.94
104601,823,10,2022-01-31 00:22:48,2,8.99,17.98
104602,974,284,2025-02-27 06:03:24,3,59.36,178.08
104603,2982,377,2024-08-25 07:47:24,3,26.26,78.78
104604,1778,126,2025-01-19 19:16:17,1,190.43,190.43
104605,121,134,2022-06-20 09:30:32,4,138.48,553.92
104606,1638,155,2025-06-30 05:54:16,3,71.22,213.66
104607,1365,248,2025-01-16 22:39:18,1,28.75,28.75
104608,1008,140,2023-11-22 22:22:04,1,84.41,84.41
104609,925,318,2023-03-30 14:20:20,1,37.69,37.69
104610,645,436,2024-02-18 07:03:32,4,130.63,522.52
104611,2033,176,2023-11-20 04:07:44,1,70.79,70.79
104612,2762,323,2023-06-12 22:53:06,1,57.05,57.05
104613,2908,174,2025-02-13 21:24:37,2,113.97,227.94
104614,2069,481,2024-01-03 13:16:15,3,12.45,37.35
104615,242,74,2025-04-07 00:44:47,1,108.39,108.39
104616,2503,351,2024-07-14 08:04:01,1,46.51,46.51
104617,2669,143,2023-03-05 15:30:29,2,42.0,84.0
104618,2351,455,2023-06-12 04:51:48,1,13.42,13.42
104619,1620,292,2025-06-05 02:17:04,4,240.74,962.96
104620,803,398,2024-10-31 05:58:58,1,89.73,89.73
104621,964,112,2025-05-19 03:11:12,1,44.18,44.18
104622,69,206,2024-02-19 12:03:02,1,30.65,30.65
104623,1153,131,2024-09-29 23:46:18,2,12.16,24.32
104624,196,369,2024-05-05 00:14:08,2,439.99,879.98
104625,2188,110,2022-03-02 11:17:59,2,63.48,126.96
104626,2331,370,2023-10-15 23:44:27,1,6.24,6.24
104627,2360,67,2022-06-12 23:23:02,1,496.92,496.92
104628,746,382,2024-01-03 10:46:42,1,78.66,78.66
104629,1689,86,2022-01-20 17:56:38,5,64.66,323.3
104630,277,275,2022-03-08 03:33:41,5,17.39,86.95
104631,61,227,2023-01-17 21:46:58,1,24.1,24.1
104632,1914,460,2024-05-21 11:46:21,1,74.9,74.9
104633,2100,438,2024-05-12 02:11:29,1,4.45,4.45
104634,2201,325,2023-08-06 21:07:46,1,27.34,27.34
104635,1773,10,2023-09-22 15:04:16,1,51.4,51.4
104636,1335,489,2023-12-02 09:45:08,1,7.03,7.03
104637,1838,417,2024-10-09 05:21:28,1,27.07,27.07
104638,2592,397,2022-11-02 01:24:12,1,182.65,182.65
104639,567,384,2025-04-25 03:26:38,1,7.43,7.43
104640,1572,355,2025-04-14 08:06:13,1,102.4,102.4
104641,622,435,2023-06-13 10:30:14,1,15.63,15.63
104642,2026,288,2024-03-30 09:00:14,5,607.78,3038.9
104643,1201,459,2025-05-07 02:28:48,1,425.47,425.47
104644,314,112,2024-12-10 07:03:26,1,73.68,73.68
104645,2855,486,2023-08-04 08:17:25,1,27.07,27.07
104646,2896,24,2023-08-23 09:54:36,1,184.58,184.58
104647,2145,291,2023-12-20 15:31:43,1,177.09,177.09
104648,2929,339,2023-11-28 04:54:17,1,93.97,93.97
104649,1237,326,2024-06-29 22:02:35,1,84.96,84.96
104650,2877,168,2022-03-26 04:00:42,1,80.18,80.18
104651,137,438,2023-09-05 08:08:09,4,5.06,20.24
104652,1030,109,2023-10-04 23:44:15,1,13.77,13.77
104653,2157,428,2022-08-05 02:20:38,1,141.26,141.26
104654,2595,190,2024-03-05 06:54:36,1,99.1,99.1
104655,662,490,2022-02-21 08:20:10,1,30.32,30.32
104656,2473,355,2023-09-21 18:46:58,1,17.85,17.85
104657,2678,196,2023-07-17 00:07:14,1,59.2,59.2
104658,2309,33,2023-11-09 08:34:18,1,36.3,36.3
104659,87,205,2024-06-03 10:11:22,1,7.6,7.6
104660,2513,312,2024-11-08 18:19:53,1,131.21,131.21
104661,2124,420,2023-09-10 02:15:19,3,187.16,561.48
104662,2519,182,2024-10-04 06:55:09,2,57.73,115.46
104663,2462,491,2022-06-07 21:50:08,1,193.08,193.08
104664,2873,147,2023-05-12 12:42:27,4,26.94,107.76
104665,2943,427,2022-03-15 02:09:20,1,123.41,123.41
104666,2774,268,2025-07-22 11:34:15,2,192.89,385.78
104667,2505,11,2022-05-27 02:03:16,4,24.83,99.32
104668,1309,70,2023-04-30 03:00:02,3,402.7,1208.1
104669,1701,256,2022-09-28 05:54:47,1,17.85,17.85
104670,2701,396,2022-12-22 03:49:28,1,40.36,40.36
104671,2720,219,2023-07-16 12:01:32,1,83.13,83.13
104672,495,297,2024-03-11 05:57:04,1,225.46,225.46
104673,1648,409,2022-02-24 22:45:46,1,34.92,34.92
104674,1943,362,2022-05-01 16:27:38,1,151.68,151.68
104675,1069,259,2024-06-23 00:49:57,1,259.99,259.99
104676,1425,3,2024-11-25 16:15:39,2,6.92,13.84
104677,597,84,2022-07-17 23:35:55,1,121.14,121.14
104678,450,156,2023-10-04 02:46:21,3,60.29,180.87
104679,485,151,2025-04-09 20:40:26,2,259.05,518.1
104680,646,176,2025-03-23 10:22:13,1,17.69,17.69
104681,2668,195,2023-08-04 12:09:48,1,11.33,11.33
104682,1630,426,2025-07-26 04:20:31,1,198.25,198.25
104683,662,472,2023-07-27 18:42:51,2,35.87,71.74
104684,758,107,2022-02-10 11:38:35,2,47.37,94.74
104685,289,424,2022-12-19 19:02:27,1,16.46,16.46
104686,721,134,2024-03-04 05:55:25,1,20.92,20.92
104687,638,276,2024-09-11 06:19:43,2,34.05,68.1
104688,2283,395,2025-01-09 23:23:50,2,12.92,25.84
104689,2464,352,2025-02-24 10:13:29,1,73.3,73.3
104690,2986,380,2022-10-27 13:22:25,1,12.4,12.4
104691,499,155,2022-06-07 04:44:50,2,105.17,210.34
104692,634,277,2022-05-10 10:21:00,1,36.79,36.79
104693,1674,236,2024-04-15 23:42:04,1,24.94,24.94
104694,2031,240,2025-05-13 05:18:19,2,54.47,108.94
104695,115,370,2023-07-04 09:27:43,1,62.81,62.81
104696,2980,13,2025-03-20 04:04:34,1,65.65,65.65
104697,674,342,2022-01-29 17:08:39,4,23.7,94.8
104698,1737,35,2023-05-11 14:35:32,2,7.48,14.96
104699,1258,47,2024-12-16 09:51:36,1,221.1,221.1
104700,2254,214,2022-07-20 06:28:32,1,153.96,153.96
104701,2295,412,2025-05-29 10:43:06,2,18.67,37.34
104702,2806,405,2022-12-20 09:14:02,1,96.83,96.83
104703,147,494,2024-04-28 07:21:53,1,90.74,90.74
104704,2166,146,2024-01-08 02:00:01,1,26.77,26.77
104705,412,159,2024-07-02 21:28:26,1,39.94,39.94
104706,1688,444,2024-02-14 13:29:35,1,134.58,134.58
104707,2411,125,2022-03-28 17:35:20,1,56.13,56.13
104708,1533,110,2025-01-29 22:05:57,1,20.62,20.62
104709,137,37,2023-01-15 01:32:24,1,249.6,249.6
104710,19,277,2022-04-26 04:54:11,1,15.83,15.83
104711,2243,14,2025-05-20 20:50:07,3,181.52,544.56
104712,2378,473,2023-02-25 21:37:32,1,56.36,56.36
104713,1960,347,2022-08-04 14:06:26,3,23.85,71.55
104714,2223,232,2023-05-24 20:33:39,1,68.04,68.04
104715,1002,316,2024-05-13 01:59:54,1,104.0,104.0
104716,449,124,2024-07-17 06:42:07,2,50.18,100.36
104717,1949,279,2024-02-03 13:09:26,1,8.44,8.44
104718,946,479,2022-07-24 21:28:21,1,65.75,65.75
104719,1378,111,2023-11-01 17:54:56,1,9.33,9.33
104720,1523,124,2024-08-14 00:54:09,1,17.32,17.32
104721,141,413,2024-09-20 17:05:50,1,70.79,70.79
104722,2806,431,2024-09-23 18:46:09,1,12.31,12.31
104723,1921,30,2023-01-31 21:13:18,1,32.47,32.47
104724,2978,115,2024-09-06 16:17:11,1,3.39,3.39
104725,93,90,2022-11-29 07:02:13,1,221.79,221.79
104726,239,212,2023-03-10 13:33:05,1,205.66,205.66
104727,205,38,2024-08-16 23:12:50,2,108.79,217.58
104728,2608,83,2024-06-18 06:56:28,1,42.82,42.82
104729,1457,27,2024-05-22 00:20:04,4,16.86,67.44
104730,245,217,2025-05-12 15:22:04,1,60.24,60.24
104731,832,360,2022-11-04 08:21:12,3,169.25,507.75
104732,2973,486,2023-03-23 00:16:21,1,11.06,11.06
104733,295,372,2023-08-14 18:11:53,1,28.28,28.28
104734,2688,215,2023-04-07 02:42:10,1,200.61,200.61
104735,856,221,2025-03-19 21:45:08,2,85.94,171.88
104736,2065,15,2023-04-05 05:28:54,1,300.01,300.01
104737,71,443,2025-06-17 08:45:43,1,57.07,57.07
104738,1293,259,2025-05-22 11:21:06,2,20.64,41.28
104739,1349,266,2022-12-19 12:54:37,1,310.17,310.17
104740,305,463,2024-08-11 10:10:33,1,9.24,9.24
104741,1031,120,2024-08-31 02:19:53,2,18.85,37.7
104742,1338,464,2024-08-30 02:55:39,2,29.85,59.7
104743,817,401,2024-09-26 20:56:18,5,62.95,314.75
104744,1127,128,2023-12-21 16:28:01,1,37.07,37.07
104745,821,211,2024-09-16 20:05:30,1,29.41,29.41
104746,193,11,2022-09-14 22:32:00,1,98.07,98.07
104747,1777,176,2023-06-24 21:39:56,1,41.78,41.78
104748,529,133,2024-01-05 00:48:59,1,92.0,92.0
104749,2219,325,2023-09-04 14:10:10,1,103.38,103.38
104750,251,320,2022-12-31 15:17:36,1,24.68,24.68
104751,1789,14,2025-02-11 11:41:36,3,70.97,212.91
104752,2589,50,2022-11-07 15:36:11,1,17.07,17.07
104753,2027,410,2023-09-10 07:24:53,1,171.33,171.33
104754,2464,72,2022-12-23 16:58:27,1,18.7,18.7
104755,2842,69,2022-05-10 12:11:07,1,14.43,14.43
104756,1404,391,2024-07-17 17:54:58,1,20.39,20.39
104757,1168,383,2023-11-07 03:40:03,1,31.46,31.46
104758,2073,16,2023-11-01 15:04:50,2,102.47,204.94
104759,2716,439,2022-09-01 20:03:15,1,26.01,26.01
104760,1097,334,2023-04-27 11:22:22,1,203.99,203.99
104761,2680,357,2025-03-15 12:29:31,1,24.1,24.1
104762,1848,56,2024-07-20 22:25:46,1,38.96,38.96
104763,505,105,2024-11-13 06:06:52,1,92.83,92.83
104764,1622,132,2023-09-22 22:23:54,3,101.6,304.8
104765,2384,484,2022-05-09 22:45:16,1,60.51,60.51
104766,2473,48,2022-06-23 13:04:38,1,9.05,9.05
104767,2547,248,2023-06-20 03:03:18,1,39.81,39.81
104768,1388,273,2022-10-04 12:32:04,1,18.48,18.48
104769,2995,111,2023-12-18 02:19:34,1,30.92,30.92
104770,2678,420,2022-04-12 12:08:23,1,33.66,33.66
104771,1223,326,2025-04-24 08:25:35,3,5.1,15.3
104772,718,336,2025-07-09 11:15:08,1,282.31,282.31
104773,339,349,2024-08-04 06:27:46,1,50.84,50.84
104774,659,484,2024-02-17 17:19:37,2,24.47,48.94
104775,962,38,2024-08-17 04:35:04,1,106.18,106.18
104776,429,357,2022-11-29 19:05:13,1,284.38,284.38
104777,899,240,2023-01-03 17:20:37,4,58.86,235.44
104778,139,318,2024-09-08 23:52:46,1,67.98,67.98
104779,2990,121,2025-07-20 19:59:12,1,84.24,84.24
104780,542,48,2023-05-30 19:07:24,1,66.01,66.01
104781,2105,10,2024-02-03 18:54:53,1,16.82,16.82
104782,1256,233,2025-03-27 04:22:30,4,159.61,638.44
104783,2706,36,2023-04-27 08:23:35,1,25.98,25.98
104784,2483,413,2025-04-11 04:57:00,2,58.47,116.94
104785,384,462,2024-06-18 12:41:34,2,348.53,697.06
104786,2608,4,2024-07-15 09:06:00,1,834.66,834.66
104787,194,44,2023-05-15 03:08:15,4,19.94,79.76
104788,2582,56,2023-07-03 14:17:11,1,167.15,167.15
104789,2566,42,2024-05-01 10:06:35,1,381.22,381.22
104790,2764,255,2024-10-05 00:26:49,1,33.52,33.52
104791,2799,228,2024-02-09 16:45:05,2,14.79,29.58
104792,2233,114,2024-01-12 05:22:33,1,28.71,28.71
104793,1896,237,2024-11-16 17:42:02,3,62.84,188.52
104794,2340,397,2023-11-21 18:19:35,1,88.72,88.72
104795,732,174,2025-05-14 00:15:31,1,352.3,352.3
104796,2164,255,2024-03-02 00:36:27,1,43.63,43.63
104797,2873,466,2024-04-03 19:45:49,1,44.47,44.47
104798,685,417,2025-08-06 03:30:10,3,53.63,160.89
104799,82,277,2023-08-16 12:12:02,4,9.91,39.64
104800,2882,464,2023-11-04 12:27:18,3,39.85,119.55
104801,2381,335,2023-06-19 18:31:19,1,107.68,107.68
104802,2605,441,2025-03-05 14:32:30,3,23.7,71.1
104803,2383,69,2024-02-06 19:07:17,1,144.02,144.02
104804,532,326,2024-04-11 21:10:17,1,24.28,24.28
104805,1984,230,2025-07-22 13:42:47,1,189.7,189.7
104806,221,67,2023-01-31 04:08:58,1,127.24,127.24
104807,635,304,2022-01-04 12:45:30,1,215.02,215.02
104808,1770,460,2025-05-31 04:52:25,1,133.88,133.88
104809,2371,484,2023-03-23 14:10:49,2,75.66,151.32
104810,1875,417,2025-04-10 15:49:37,1,129.65,129.65
104811,3,36,2025-02-16 12:11:16,1,13.01,13.01
104812,1718,417,2022-05-29 18:35:23,1,140.96,140.96
104813,206,159,2025-05-07 21:43:13,3,8.39,25.17
104814,1856,149,2023-10-20 07:30:04,1,80.78,80.78
104815,40,27,2025-08-11 16:58:22,5,172.37,861.85
104816,2107,475,2024-04-22 11:06:26,1,34.33,34.33
104817,2999,72,2023-06-29 14:09:42,1,7.81,7.81
104818,2622,248,2023-04-01 11:36:32,3,383.15,1149.45
104819,644,101,2023-02-27 01:08:51,1,721.11,721.11
104820,1531,190,2025-03-28 12:13:10,3,283.64,850.92
104821,1908,96,2022-09-02 02:28:20,4,28.0,112.0
104822,2891,384,2024-03-05 23:39:59,1,153.09,153.09
104823,2667,282,2024-01-02 08:51:16,1,258.48,258.48
104824,2144,322,2023-04-16 13:07:14,1,55.43,55.43
104825,898,396,2023-11-12 07:13:43,2,18.27,36.54
104826,1086,278,2024-03-05 14:39:46,1,125.66,125.66
104827,1280,17,2025-05-13 11:45:58,2,31.04,62.08
104828,2609,263,2023-11-02 03:20:48,1,59.76,59.76
104829,2953,107,2022-06-04 09:10:34,1,25.01,25.01
104830,2396,68,2022-09-26 04:15:30,1,62.82,62.82
104831,671,128,2023-07-24 01:00:46,1,12.0,12.0
104832,1506,293,2024-02-04 18:08:40,1,12.69,12.69
104833,2365,294,2022-04-08 08:25:37,1,26.68,26.68
104834,719,96,2024-12-06 16:47:22,3,256.54,769.62
104835,1072,395,2024-03-22 13:26:51,1,85.41,85.41
104836,1956,1,2025-05-12 11:54:05,1,409.36,409.36
104837,1160,409,2023-09-06 15:05:32,1,65.85,65.85
104838,250,298,2022-01-06 17:31:41,3,33.2,99.6
104839,2362,180,2022-12-12 02:06:28,2,14.43,28.86
104840,1893,408,2023-04-08 18:29:54,1,343.15,343.15
104841,1854,181,2025-07-12 02:21:06,1,30.64,30.64
104842,2855,235,2025-01-05 15:48:18,1,38.0,38.0
104843,1504,440,2023-07-01 00:27:00,1,35.79,35.79
104844,2533,319,2023-12-04 13:55:25,1,210.73,210.73
104845,1235,337,2024-01-08 18:25:38,5,66.62,333.1
104846,44,8,2023-05-02 17:52:39,1,75.78,75.78
104847,2619,443,2023-06-23 17:49:37,3,36.97,110.91
104848,583,429,2024-06-26 13:07:51,2,39.05,78.1
104849,1289,27,2024-03-17 06:29:58,1,101.75,101.75
104850,2943,308,2024-06-16 10:12:01,1,9.78,9.78
104851,220,146,2024-07-31 18:55:52,1,37.79,37.79
104852,1926,91,2025-01-28 14:18:17,4,24.75,99.0
104853,2973,342,2024-06-14 16:20:37,1,71.25,71.25
104854,2449,272,2022-03-23 21:21:44,1,6.29,6.29
104855,2775,322,2024-10-26 11:10:26,1,82.8,82.8
104856,991,5,2023-04-14 11:00:24,2,97.24,194.48
104857,2947,82,2024-08-09 10:28:31,1,19.89,19.89
104858,1813,387,2023-06-18 15:48:34,4,229.37,917.48
104859,858,219,2022-05-01 11:30:03,5,66.66,333.3
104860,804,118,2023-10-13 21:48:07,1,85.78,85.78
104861,490,81,2023-07-06 04:05:09,1,57.24,57.24
104862,1781,464,2023-06-27 03:20:32,3,53.49,160.47
104863,1494,70,2022-03-31 07:09:37,1,592.56,592.56
104864,2986,115,2024-07-20 08:29:18,1,97.2,97.2
104865,2892,263,2023-01-22 17:31:41,3,85.45,256.35
104866,1706,306,2024-10-17 07:48:55,2,67.78,135.56
104867,2315,142,2025-04-23 03:59:50,3,124.39,373.17
104868,54,422,2023-09-12 13:25:11,4,408.85,1635.4
104869,2576,488,2024-07-15 01:44:07,1,162.31,162.31
104870,616,207,2023-05-16 19:26:14,1,241.48,241.48
104871,1083,111,2022-06-07 10:19:01,1,209.78,209.78
104872,1849,303,2024-09-29 02:56:42,4,41.94,167.76
104873,955,112,2023-02-28 04:40:32,1,155.11,155.11
104874,2434,417,2024-01-04 14:09:29,1,25.27,25.27
104875,1630,43,2024-06-20 17:19:56,1,222.91,222.91
104876,2782,347,2023-10-27 17:07:28,2,25.02,50.04
104877,2764,285,2024-11-15 05:57:08,1,83.41,83.41
104878,650,128,2022-11-19 04:30:39,1,46.7,46.7
104879,2348,185,2024-07-26 15:46:38,1,260.82,260.82
104880,395,229,2022-06-22 02:10:07,1,42.43,42.43
104881,1360,389,2023-12-14 17:19:07,3,45.39,136.17
104882,2641,221,2025-06-04 12:47:59,1,78.42,78.42
104883,2562,352,2024-02-14 20:17:18,1,220.86,220.86
104884,2444,444,2024-08-26 05:54:10,1,11.61,11.61
104885,371,117,2025-01-19 18:09:08,1,383.17,383.17
104886,858,70,2022-01-28 03:52:33,1,22.26,22.26
104887,791,386,2024-10-17 05:02:17,2,346.92,693.84
104888,658,70,2022-08-25 09:42:29,1,129.01,129.01
104889,2784,110,2024-09-19 06:03:48,1,231.82,231.82
104890,1393,427,2022-11-15 04:38:51,1,15.09,15.09
104891,384,132,2023-09-24 21:22:44,4,26.77,107.08
104892,2110,56,2022-05-03 06:53:02,1,2.1,2.1
104893,2553,477,2022-09-03 13:39:07,1,56.65,56.65
104894,239,443,2024-06-12 14:12:56,1,268.52,268.52
104895,195,89,2025-03-03 07:34:39,1,286.25,286.25
104896,2726,137,2022-11-16 00:10:06,1,13.75,13.75
104897,2109,131,2023-09-20 01:27:15,1,193.07,193.07
104898,1153,218,2025-08-03 00:04:44,1,12.94,12.94
104899,2733,176,2024-02-13 20:46:46,1,527.72,527.72
104900,2016,171,2024-08-16 04:57:57,1,177.08,177.08
104901,156,475,2023-11-05 05:29:26,5,17.39,86.95
104902,923,100,2022-06-01 01:15:18,1,132.01,132.01
104903,2916,480,2022-11-11 10:43:04,1,148.21,148.21
104904,2951,129,2024-10-14 01:25:38,3,24.52,73.56
104905,1610,57,2025-07-01 11:33:25,1,39.51,39.51
104906,975,181,2025-01-15 14:41:53,1,176.7,176.7
104907,1231,246,2025-08-07 18:38:26,2,7.65,15.3
104908,2436,144,2023-01-12 05:34:45,1,11.9,11.9
104909,1815,51,2022-10-18 09:14:39,1,159.93,159.93
104910,2935,368,2023-11-27 00:46:54,1,192.75,192.75
104911,838,459,2024-02-04 15:25:36,1,24.58,24.58
104912,2008,218,2024-03-01 01:43:19,1,458.0,458.0
104913,1364,104,2023-02-18 19:42:27,2,77.28,154.56
104914,2388,383,2024-07-26 20:11:32,1,28.78,28.78
104915,204,55,2023-10-13 14:05:02,1,20.58,20.58
104916,161,257,2023-11-28 01:55:48,1,45.34,45.34
104917,392,346,2024-09-04 23:14:24,1,9.95,9.95
104918,769,156,2023-02-15 15:55:51,2,19.88,39.76
104919,2623,53,2022-09-20 15:13:16,1,88.03,88.03
104920,2582,442,2025-04-14 01:07:27,1,157.92,157.92
104921,1094,329,2023-08-20 14:24:50,2,28.33,56.66
104922,2941,444,2025-06-25 00:45:11,5,21.54,107.7
104923,405,187,2022-03-13 20:02:33,1,41.24,41.24
104924,608,364,2022-08-08 10:24:18,2,64.03,128.06
104925,1615,150,2023-08-27 21:55:14,1,36.11,36.11
104926,1541,264,2024-05-28 09:48:55,2,179.87,359.74
104927,2876,250,2023-04-08 09:15:25,4,86.36,345.44
104928,1838,433,2025-02-05 22:02:15,1,74.67,74.67
104929,690,298,2025-06-12 18:24:28,1,42.48,42.48
104930,2950,411,2022-06-14 18:01:02,1,12.2,12.2
104931,1241,423,2023-09-21 21:55:30,2,49.81,99.62
104932,2104,211,2025-05-27 02:19:26,1,178.99,178.99
104933,366,25,2023-10-28 11:25:07,1,8.58,8.58
104934,1723,294,2023-08-11 08:15:40,1,12.04,12.04
104935,455,341,2025-04-29 04:49:25,1,16.47,16.47
104936,104,152,2024-05-15 02:27:56,1,182.72,182.72
104937,77,24,2025-01-23 20:11:54,2,18.06,36.12
104938,230,252,2023-01-18 23:10:56,1,63.52,63.52
104939,1938,60,2024-10-23 08:25:44,1,41.95,41.95
104940,2379,467,2022-03-31 23:03:18,1,53.63,53.63
104941,1206,434,2022-07-17 16:11:55,1,7.46,7.46
104942,893,367,2024-12-17 01:41:47,3,68.99,206.97
104943,1574,66,2025-04-17 22:54:15,1,123.61,123.61
104944,2736,398,2024-07-01 01:46:12,2,78.48,156.96
104945,2075,53,2022-06-18 07:42:47,1,103.96,103.96
104946,1676,416,2023-07-31 14:01:01,2,21.3,42.6
104947,299,106,2022-09-26 07:27:14,1,84.75,84.75
104948,957,96,2023-04-11 02:36:22,1,128.69,128.69
104949,2847,476,2023-05-15 00:00:39,1,16.46,16.46
104950,1115,176,2023-12-05 06:20:42,1,333.27,333.27
104951,2528,39,2024-05-02 12:00:47,1,15.83,15.83
104952,2621,168,2023-06-08 06:54:44,4,89.92,359.68
104953,2506,42,2023-11-15 04:03:34,1,770.97,770.97
