product_id,category,price
254,Electronics,275.14
352,Beauty,7.01
288,Sports,51.4
309,Electronics,188.26
59,Home,338.99
69,Electronics,338.38
446,Sports,51.47
388,Clothing,125.52
86,Beauty,21.6
274,Grocery,21.88
227,Clothing,112.47
81,Electronics,386.68
498,Sports,122.55
114,Sports,190.78
184,Grocery,22.05
280,Clothing,30.21
322,Home,37.63
397,Books,47.11
318,Books,16.77
54,Toys,63.39
399,Clothing,100.71
197,Clothing,42.07
387,Electronics,352.16
293,Grocery,33.03
293,Clothing,62.6
485,Toys,88.35
387,Toys,18.85
447,Home,209.34
291,Home,193.92
180,Toys,24.19
471,Home,155.9
380,Clothing,157.22
412,Home,306.08
222,Books,14.9
274,Grocery,28.81
378,Toys,31.41
244,Sports,77.04
420,Beauty,76.01
417,Toys,32.6
448,Grocery,31.7
154,Home,192.64
304,Electronics,281.64
424,Grocery,25.79
273,Books,50.94
424,Home,259.07
135,Grocery,4.77
313,Home,175.88
8,Home,158.66
128,Toys,65.94
373,Clothing,81.72
56,Sports,184.2
126,Clothing,72.2
159,Electronics,72.89
59,Beauty,42.81
58,Beauty,27.39
140,Electronics,280.85
176,Grocery,7.56
415,Toys,46.85
108,Clothing,41.14
211,Clothing,51.4
447,Books,7.88
74,Beauty,41.94
167,Clothing,52.04
460,Electronics,377.47
404,Home,61.76
357,Home,123.03
304,Toys,10.29
233,Grocery,11.23
327,Clothing,32.82
372,Books,45.81
182,Grocery,8.12
122,Grocery,10.87
334,Grocery,23.22
203,Books,31.01
455,Toys,39.22
29,Home,67.86
202,Beauty,29.65
93,Books,25.66
329,Clothing,50.43
356,Clothing,23.64
176,Electronics,315.03
330,Books,48.05
211,Sports,98.83
184,Beauty,54.92
95,Clothing,125.15
273,Sports,114.0
137,Electronics,159.59
237,Beauty,46.0
353,Home,222.69
418,Grocery,30.67
429,Beauty,60.22
472,Beauty,27.45
265,Sports,101.45
135,Beauty,36.29
144,Clothing,21.89
19,Beauty,26.59
231,Grocery,26.52
134,Home,154.78
114,Sports,193.56
499,Grocery,23.04
139,Books,11.67
125,Toys,27.34
204,Sports,120.78
61,Grocery,9.64
250,Grocery,21.52
298,Grocery,52.53
13,Toys,65.3
396,Home,188.05
255,Electronics,271.22
85,Home,340.15
458,Grocery,2.81
20,Books,16.19
50,Beauty,8.62
164,Beauty,4.72
92,Clothing,46.51
88,Home,222.36
69,Sports,179.51
37,Home,163.81
253,Clothing,45.18
252,Beauty,44.65
140,Clothing,87.67
355,Grocery,23.99
381,Home,295.73
168,Grocery,21.95
54,Clothing,87.24
386,Clothing,124.03
178,Toys,6.82
297,Sports,45.37
301,Beauty,36.37
359,Clothing,164.76
106,Electronics,417.41
137,Toys,40.05
190,Electronics,215.38
128,Home,209.29
342,Sports,74.31
47,Electronics,543.08
5,Electronics,155.82
460,Electronics,402.44
257,Grocery,15.66
300,Home,293.68
150,Grocery,20.07
294,Clothing,85.35
243,Sports,74.48
275,Clothing,72.66
208,Beauty,9.2
415,Books,17.4
115,Books,15.5
195,Books,20.8
343,Books,29.64
170,Clothing,95.7
379,Beauty,31.04
82,Beauty,17.78
154,Grocery,7.34
141,Clothing,76.06
314,Grocery,37.11
146,Home,301.4
323,Toys,37.83
122,Clothing,37.36
252,Home,314.14
343,Sports,163.48
387,Beauty,21.85
311,Grocery,16.08
89,Sports,92.41
475,Beauty,62.32
58,Books,12.3
492,Toys,49.43
63,Toys,59.24
347,Clothing,128.23
308,Home,212.11
487,Sports,83.02
473,Grocery,4.89
382,Clothing,92.15
280,Clothing,53.81
72,Toys,42.59
9,Electronics,172.78
366,Sports,20.02
421,Sports,24.51
94,Home,192.97
373,Grocery,19.08
339,Beauty,41.04
437,Toys,38.2
336,Clothing,83.53
152,Home,221.23
492,Books,35.09
405,Clothing,93.25
356,Home,80.49
40,Clothing,55.81
359,Clothing,69.1
495,Clothing,17.16
62,Clothing,106.84
254,Grocery,32.38
454,Sports,181.55
69,Clothing,21.03
398,Sports,47.58
245,Electronics,369.64
365,Beauty,32.19
170,Clothing,39.66
178,Electronics,74.31
189,Books,42.69
260,Clothing,40.49
72,Books,36.44
472,Home,27.86
459,Electronics,282.99
17,Sports,170.86
370,Toys,11.45
341,Home,141.35
57,Clothing,40.04
218,Electronics,321.61
107,Grocery,40.76
304,Beauty,77.92
428,Electronics,458.19
173,Books,19.29
219,Clothing,32.64
464,Clothing,88.05
247,Clothing,36.55
218,Beauty,54.56
373,Electronics,392.67
417,Beauty,72.49
31,Grocery,9.99
368,Clothing,20.76
47,Home,376.74
134,Home,164.03
108,Toys,24.9
72,Grocery,46.73
327,Home,232.95
418,Electronics,293.12
108,Home,102.35
309,Clothing,71.67
398,Toys,58.15
272,Electronics,213.96
171,Clothing,64.14
116,Beauty,39.96
329,Clothing,21.29
74,Beauty,29.29
256,Electronics,499.66
81,Grocery,24.46
268,Clothing,16.1
128,Grocery,15.95
326,Clothing,57.37
403,Sports,215.33
235,Clothing,60.54
41,Toys,24.2
181,Clothing,13.82
157,Beauty,31.83
454,Sports,103.17
59,Toys,42.12
345,Toys,13.7
249,Electronics,571.04
192,Clothing,54.71
24,Toys,41.08
473,Electronics,509.0
400,Clothing,20.7
436,Clothing,78.14
80,Clothing,104.53
134,Beauty,9.18
421,Toys,33.13
213,Grocery,46.69
388,Home,72.46
482,Grocery,18.66
348,Toys,65.93
166,Grocery,15.05
425,Books,8.88
348,Sports,156.67
337,Home,59.2
398,Clothing,72.48
71,Clothing,29.11
214,Grocery,35.5
435,Grocery,9.79
65,Sports,178.61
221,Books,16.77
308,Grocery,17.95
479,Beauty,36.84
286,Toys,41.54
185,Home,129.61
207,Home,28.16
466,Electronics,214.55
99,Home,182.15
242,Sports,149.06
158,Home,33.12
98,Books,8.44
42,Home,146.85
139,Electronics,645.75
283,Books,21.9
408,Sports,59.91
227,Clothing,21.88
423,Beauty,30.72
72,Home,328.32
243,Grocery,28.58
18,Toys,16.31
77,Clothing,79.14
45,Beauty,9.4
472,Books,16.02
371,Sports,36.1
343,Books,7.6
140,Clothing,48.67
177,Books,24.27
222,Sports,230.94
415,Sports,37.71
92,Home,27.77
22,Books,17.36
172,Toys,9.54
92,Books,10.4
192,Home,285.61
77,Electronics,368.89
281,Home,104.91
364,Home,78.35
179,Beauty,37.17
238,Beauty,27.62
135,Beauty,43.68
365,Books,23.6
390,Clothing,131.61
280,Clothing,57.65
19,Books,11.11
83,Beauty,19.3
228,Toys,17.84
371,Beauty,33.99
265,Beauty,74.33
112,Clothing,19.22
251,Beauty,26.46
164,Grocery,6.35
358,Beauty,48.62
168,Electronics,309.67
221,Books,6.8
408,Home,150.75
304,Clothing,66.11
191,Books,42.02
325,Clothing,115.89
437,Grocery,3.91
438,Home,168.04
170,Sports,61.48
375,Beauty,63.31
45,Clothing,110.36
381,Sports,146.04
474,Grocery,10.75
14,Sports,70.59
231,Toys,64.24
157,Grocery,26.52
500,Clothing,15.12
134,Electronics,300.45
391,Electronics,138.16
37,Sports,222.57
53,Books,26.93
18,Toys,41.69
471,Grocery,39.78
492,Sports,102.4
38,Home,328.47
187,Clothing,27.08
385,Grocery,27.96
196,Electronics,203.71
243,Beauty,48.18
300,Clothing,62.04
303,Clothing,85.29
35,Toys,89.21
215,Clothing,53.52
219,Grocery,21.85
316,Home,77.42
90,Sports,204.88
308,Sports,131.09
252,Sports,78.33
8,Grocery,52.03
256,Clothing,53.5
363,Electronics,145.88
208,Electronics,161.94
425,Books,34.82
131,Grocery,20.22
224,Clothing,22.66
197,Sports,113.54
468,Electronics,554.38
142,Clothing,30.18
252,Sports,17.3
96,Electronics,293.68
26,Home,140.47
111,Toys,50.33
454,Sports,124.71
123,Home,217.96
186,Toys,28.68
484,Beauty,55.09
168,Electronics,396.48
51,Sports,116.69
379,Clothing,92.9
5,Electronics,454.39
77,Home,203.94
160,Books,19.89
208,Clothing,81.34
257,Electronics,63.17
205,Electronics,298.32
255,Home,126.7
438,Toys,30.77
11,Clothing,17.08
437,Books,33.15
8,Sports,104.59
409,Sports,134.31
424,Beauty,33.32
32,Home,205.1
472,Home,74.05
28,Beauty,43.33
206,Electronics,63.84
493,Sports,91.02
387,Home,18.44
228,Clothing,62.67
128,Clothing,21.13
255,Clothing,88.47
475,Grocery,4.29
212,Clothing,56.08
239,Books,6.11
207,Toys,50.82
318,Books,30.08
283,Beauty,21.93
245,Grocery,24.72
45,Clothing,14.75
105,Beauty,14.32
348,Electronics,514.54
281,Home,127.88
234,Beauty,44.74
189,Toys,19.99
44,Home,139.75
494,Electronics,182.91
225,Toys,50.35
430,Beauty,64.39
142,Electronics,67.67
136,Grocery,20.02
176,Grocery,11.68
142,Books,15.69
449,Books,36.21
80,Electronics,462.89
82,Grocery,21.2
135,Home,176.19
207,Clothing,10.11
344,Books,32.33
177,Clothing,61.22
383,Beauty,12.09
243,Electronics,126.05
55,Beauty,83.81
141,Beauty,56.88
457,Home,189.81
440,Electronics,257.9
56,Beauty,65.04
15,Home,106.5
185,Clothing,38.19
314,Grocery,1.51
419,Home,272.81
88,Books,19.53
97,Electronics,78.31
144,Clothing,43.37
8,Clothing,82.8
477,Home,162.44
215,Electronics,484.9
173,Home,186.38
223,Home,54.27
40,Clothing,20.52
497,Toys,43.34
182,Grocery,8.06
270,Clothing,65.49
187,Sports,256.56
245,Sports,239.19
478,Beauty,11.32
309,Grocery,47.28
231,Grocery,5.58
383,Home,277.44
155,Toys,16.43
175,Toys,24.84
336,Home,143.83
115,Clothing,59.78
390,Grocery,17.62
311,Sports,231.56
481,Electronics,204.13
300,Electronics,259.62
18,Grocery,8.43
272,Electronics,279.67
12,Sports,86.33
404,Clothing,18.37
301,Electronics,61.41
192,Electronics,127.12
232,Home,68.6
443,Electronics,197.69
93,Toys,17.82
478,Toys,13.01
218,Home,134.78
278,Sports,57.82
353,Beauty,32.34
487,Home,116.02
303,Home,216.83
29,Home,152.14
470,Grocery,24.42
301,Sports,30.08
77,Clothing,35.28
9,Sports,92.03
24,Home,193.15
15,Electronics,281.12
164,Beauty,50.96
13,Sports,136.55
347,Home,67.97
172,Books,20.28
357,Home,142.17
327,Home,26.06
200,Grocery,55.64
485,Beauty,52.74
489,Books,10.23
462,Books,11.01
378,Grocery,36.7
76,Electronics,144.09
164,Clothing,30.77
372,Sports,84.32
61,Beauty,68.61
488,Beauty,55.57
465,Clothing,72.93
424,Clothing,116.2
245,Beauty,37.42
477,Clothing,7.07
382,Clothing,60.76
155,Electronics,330.67
257,Clothing,76.66
244,Sports,176.98
162,Sports,23.98
68,Electronics,417.74
344,Clothing,25.61
277,Beauty,21.34
161,Clothing,78.76
391,Books,28.22
449,Sports,154.47
489,Grocery,36.66
259,Beauty,32.95
492,Home,77.29
307,Toys,41.32
335,Electronics,123.23
95,Electronics,405.21
438,Electronics,153.57
464,Home,79.33
458,Clothing,54.77
246,Clothing,94.37
221,Toys,24.33
123,Grocery,36.79
187,Clothing,96.12
262,Beauty,6.06
413,Electronics,478.86
273,Grocery,6.35
373,Clothing,21.2
60,Books,7.24
406,Clothing,42.49
408,Books,23.82
125,Clothing,91.18
337,Clothing,68.22
341,Clothing,65.23
51,Clothing,29.94
178,Books,31.28
139,Toys,23.19
440,Home,281.3
327,Grocery,43.99
170,Home,210.37
39,Grocery,23.2
69,Clothing,101.59
236,Grocery,27.38
48,Electronics,253.2
381,Beauty,78.55
57,Home,424.21
277,Beauty,49.22
338,Beauty,49.26
99,Home,176.7
404,Grocery,12.15
15,Grocery,36.69
325,Grocery,14.94
461,Grocery,6.88
179,Books,47.9
332,Grocery,18.41
62,Grocery,14.41
119,Home,96.03
469,Sports,299.41
37,Grocery,26.32
134,Sports,25.31
455,Home,282.76
26,Electronics,263.4
490,Books,8.23
496,Grocery,34.9
8,Home,141.27
457,Clothing,40.97
475,Clothing,12.22
4,Toys,22.87
21,Clothing,43.42
415,Toys,54.66
149,Grocery,9.06
488,Sports,144.64
25,Home,106.58
487,Grocery,8.85
143,Beauty,58.46
245,Electronics,264.67
419,Beauty,7.05
433,Toys,28.31
43,Books,12.79
425,Grocery,5.07
293,Clothing,92.21
185,Clothing,101.15
42,Electronics,226.71
431,Sports,38.02
92,Books,23.27
317,Home,135.62
398,Home,37.67
324,Grocery,24.87
53,Grocery,44.11
84,Clothing,30.81
34,Sports,92.39
76,Toys,63.64
353,Clothing,48.5
408,Home,78.25
404,Clothing,53.83
197,Clothing,81.19
486,Toys,28.75
286,Home,331.68
88,Home,94.01
235,Beauty,21.06
232,Electronics,430.99
7,Sports,60.5
292,Home,89.93
38,Beauty,35.86
464,Grocery,36.56
52,Home,161.99
143,Toys,34.41
430,Home,118.28
407,Grocery,35.3
396,Books,35.35
221,Clothing,102.96
428,Sports,82.27
240,Electronics,601.78
143,Grocery,12.61
349,Home,90.14
493,Books,23.84
363,Clothing,29.83
382,Toys,27.13
49,Grocery,44.56
277,Books,29.71
271,Clothing,38.21
14,Beauty,69.26
298,Home,161.25
492,Home,28.14
464,Home,76.29
15,Home,97.75
234,Beauty,49.25
63,Clothing,117.69
196,Beauty,45.68
27,Clothing,89.39
471,Clothing,70.4
93,Sports,128.03
105,Electronics,346.58
309,Home,195.3
52,Home,34.68
319,Beauty,36.66
457,Toys,51.25
181,Home,86.58
57,Clothing,80.02
120,Books,43.81
308,Grocery,10.12
363,Electronics,117.19
43,Beauty,7.0
135,Home,258.13
373,Clothing,49.09
426,Home,155.03
260,Toys,58.51
197,Clothing,90.35
133,Grocery,12.37
459,Home,312.98
255,Clothing,69.3
489,Sports,215.05
220,Electronics,326.89
336,Home,115.47
41,Home,88.29
478,Home,136.92
388,Home,34.29
255,Electronics,384.0
2,Clothing,66.38
494,Electronics,310.46
195,Grocery,35.04
242,Electronics,509.46
149,Clothing,85.8
198,Grocery,6.3
299,Toys,34.73
245,Home,343.59
338,Electronics,154.09
108,Toys,37.97
453,Electronics,389.06
393,Sports,113.79
212,Grocery,17.11
156,Beauty,29.95
26,Clothing,105.99
82,Toys,58.66
83,Beauty,59.78
131,Beauty,19.22
329,Beauty,21.0
100,Sports,76.75
256,Toys,66.85
479,Grocery,10.01
49,Books,19.25
401,Clothing,16.45
63,Sports,38.54
311,Clothing,69.54
407,Sports,114.06
290,Electronics,152.39
105,Beauty,31.75
105,Books,18.09
325,Clothing,10.8
15,Books,28.16
175,Toys,18.28
259,Home,124.45
211,Home,58.3
412,Grocery,31.12
259,Clothing,10.62
102,Sports,54.54
260,Sports,74.97
344,Grocery,27.17
159,Sports,133.12
45,Toys,28.25
443,Grocery,28.87
301,Books,19.03
251,Sports,53.65
331,Electronics,705.44
165,Home,187.89
193,Toys,31.16
9,Beauty,6.7
401,Clothing,56.64
374,Electronics,595.76
65,Beauty,53.14
387,Clothing,80.46
495,Clothing,89.09
282,Home,134.14
181,Sports,156.54
415,Beauty,30.05
282,Clothing,33.3
279,Electronics,117.0
30,Beauty,87.91
266,Books,15.42
328,Toys,61.33
492,Clothing,29.72
217,Home,170.48
320,Books,14.31
406,Clothing,55.74
399,Beauty,36.46
379,Home,102.21
105,Electronics,378.7
184,Electronics,92.2
330,Beauty,41.3
148,Electronics,284.27
105,Electronics,218.07
47,Home,120.47
87,Electronics,213.79
309,Home,142.36
437,Electronics,405.98
129,Home,84.24
258,Books,13.51
314,Toys,45.8
147,Home,368.86
446,Electronics,262.08
462,Toys,44.61
72,Clothing,46.89
486,Electronics,139.45
140,Toys,10.11
410,Grocery,18.65
27,Home,126.75
29,Electronics,595.21
271,Books,27.46
174,Electronics,599.4
253,Books,9.02
385,Home,194.83
60,Home,96.74
107,Beauty,53.34
220,Grocery,27.92
441,Grocery,19.4
259,Beauty,80.03
371,Sports,163.14
146,Toys,38.8
52,Sports,114.01
60,Books,21.14
34,Electronics,511.92
96,Clothing,119.49
477,Grocery,53.52
89,Grocery,41.09
316,Electronics,173.86
410,Clothing,101.55
231,Grocery,41.02
456,Beauty,43.35
275,Toys,36.62
246,Clothing,56.62
111,Grocery,10.75
234,Clothing,28.87
278,Clothing,57.04
477,Clothing,30.27
417,Grocery,39.79
166,Sports,110.29
128,Sports,33.47
237,Home,152.39
494,Grocery,14.2
291,Sports,153.75
107,Sports,106.05
128,Grocery,23.67
195,Home,72.25
339,Toys,18.54
394,Grocery,29.61
475,Books,24.08
143,Beauty,51.28
395,Electronics,180.86
111,Toys,15.95
90,Beauty,40.99
251,Clothing,57.81
280,Books,11.99
333,Home,104.55
224,Home,51.07
101,Sports,250.0
132,Beauty,29.01
13,Electronics,318.29
457,Home,103.17
441,Electronics,459.41
497,Clothing,93.55
98,Electronics,170.98
120,Clothing,94.77
293,Home,124.55
304,Beauty,64.87
199,Grocery,51.85
1,Beauty,54.73
60,Sports,180.15
250,Home,142.92
140,Sports,298.86
149,Toys,14.5
395,Home,126.01
44,Clothing,29.95
371,Clothing,73.65
186,Toys,23.03
108,Home,194.14
44,Books,14.05
78,Clothing,108.95
226,Electronics,712.38
162,Toys,21.96
281,Books,18.55
253,Home,166.15
132,Toys,29.85
448,Clothing,84.52
372,Beauty,58.81
375,Sports,205.28
474,Books,8.51
144,Electronics,130.16
266,Home,330.7
109,Toys,60.22
194,Electronics,294.05
35,Sports,56.11
467,Beauty,25.88
390,Clothing,62.22
275,Books,10.85
187,Clothing,68.91
437,Grocery,8.16
500,Books,11.06
243,Sports,76.41
264,Electronics,108.88
462,Grocery,23.38
10,Books,28.34
451,Clothing,115.18
166,Home,157.07
29,Clothing,45.46
271,Grocery,50.47
87,Books,29.92
23,Grocery,23.58
210,Sports,102.42
46,Home,145.26
467,Clothing,55.46
28,Clothing,60.74
26,Clothing,55.79
266,Beauty,54.65
175,Grocery,11.14
4,Grocery,18.03
311,Clothing,9.59
322,Sports,171.32
67,Toys,31.03
135,Beauty,62.2
55,Toys,16.16
464,Home,107.62
31,Grocery,20.35
74,Sports,93.28
19,Sports,116.34
156,Clothing,120.66
337,Clothing,44.48
156,Home,124.0
147,Sports,53.47
485,Grocery,18.84
87,Home,161.28
20,Sports,88.35
269,Beauty,82.74
333,Clothing,84.75
43,Sports,37.08
395,Books,21.03
432,Clothing,76.32
399,Clothing,22.42
401,Beauty,37.09
438,Clothing,40.61
306,Grocery,21.04
28,Toys,14.68
467,Electronics,225.85
260,Clothing,79.86
22,Grocery,23.68
470,Sports,169.88
375,Sports,207.77
101,Electronics,335.6
39,Grocery,21.63
290,Home,176.3
353,Toys,9.57
300,Grocery,7.42
170,Electronics,238.48
296,Beauty,56.57
353,Electronics,295.05
396,Beauty,32.69
130,Clothing,129.12
156,Grocery,33.9
74,Home,68.05
342,Toys,46.76
465,Books,23.89
90,Grocery,41.84
67,Beauty,30.62
455,Home,266.83
236,Electronics,136.0
200,Electronics,103.27
468,Toys,33.86
332,Electronics,365.79
227,Home,29.89
465,Electronics,112.24
348,Toys,30.31
233,Home,44.6
266,Electronics,523.32
86,Clothing,64.26
102,Beauty,69.99
441,Toys,8.05
481,Home,281.99
214,Books,17.24
108,Electronics,351.67
165,Electronics,92.33
461,Electronics,383.61
91,Beauty,28.57
192,Sports,83.18
335,Electronics,705.1
86,Toys,16.85
222,Beauty,33.07
363,Grocery,10.11
424,Sports,146.91
101,Toys,19.73
226,Toys,50.78
364,Grocery,9.15
60,Grocery,8.85
482,Beauty,15.83
250,Home,12.1
48,Home,126.87
117,Home,172.89
227,Beauty,23.45
362,Clothing,54.36
403,Grocery,24.66
456,Beauty,19.5
487,Books,16.17
33,Beauty,25.1
44,Sports,84.13
476,Home,139.34
165,Toys,47.38
368,Beauty,9.06
345,Home,110.32
292,Books,20.77
337,Electronics,152.3
344,Beauty,18.31
405,Clothing,19.57
386,Books,32.12
287,Clothing,81.29
364,Toys,47.34
225,Clothing,16.58
286,Home,91.51
204,Grocery,4.49
172,Clothing,56.2
12,Toys,30.07
307,Clothing,32.82
121,Home,159.36
433,Beauty,60.44
244,Toys,50.73
152,Toys,16.33
152,Toys,38.5
188,Clothing,26.08
395,Home,203.67
13,Electronics,461.6
91,Sports,184.1
200,Books,14.18
74,Clothing,24.4
256,Clothing,69.83
456,Electronics,194.4
448,Grocery,26.0
276,Books,24.24
328,Home,114.79
329,Beauty,14.44
71,Clothing,72.52
78,Toys,56.87
284,Sports,107.84
130,Home,138.11
377,Books,24.36
43,Beauty,55.19
8,Electronics,409.16
13,Toys,22.08
213,Home,165.96
111,Grocery,12.37
476,Home,169.66
291,Home,45.57
23,Toys,59.72
302,Beauty,32.46
254,Home,164.75
15,Grocery,34.95
130,Clothing,50.79
61,Clothing,83.09
115,Books,13.19
460,Electronics,518.92
320,Clothing,130.42
308,Toys,17.99
420,Clothing,83.78
451,Grocery,23.12
325,Home,86.65
67,Toys,35.94
249,Clothing,71.88
175,Clothing,22.93
339,Toys,33.39
2,Beauty,12.71
172,Sports,66.63
485,Clothing,62.42
448,Toys,65.15
465,Clothing,85.53
334,Toys,31.24
284,Toys,15.04
475,Electronics,194.85
54,Beauty,15.96
458,Electronics,316.9
67,Beauty,103.56
420,Sports,67.68
102,Electronics,107.85
120,Grocery,27.75
191,Home,111.35
409,Grocery,7.52
470,Electronics,522.88
304,Grocery,13.69
423,Electronics,240.03
47,Home,163.14
222,Grocery,29.94
21,Clothing,10.55
158,Electronics,84.04
348,Books,14.3
159,Toys,21.13
377,Beauty,44.46
372,Electronics,184.7
410,Toys,10.56
235,Clothing,61.99
150,Grocery,22.63
405,Sports,45.31
257,Sports,93.55
165,Clothing,8.08
77,Books,6.28
85,Beauty,86.35
46,Books,17.9
393,Clothing,20.75
401,Sports,67.39
47,Toys,44.83
213,Electronics,217.03
479,Home,335.09
487,Clothing,120.34
59,Home,70.02
54,Home,156.7
342,Beauty,30.81
12,Toys,18.94
192,Toys,23.95
6,Electronics,280.72
309,Sports,85.18
144,Grocery,33.71
346,Home,140.7
261,Clothing,38.42
73,Beauty,79.13
174,Sports,205.01
232,Sports,209.24
270,Toys,31.03
428,Electronics,198.41
447,Books,11.89
362,Home,52.27
222,Clothing,115.94
52,Electronics,96.73
116,Home,208.03
26,Toys,24.87
53,Toys,27.5
365,Grocery,23.11
29,Clothing,5.45
19,Grocery,11.14
303,Toys,13.71
392,Home,247.76
279,Books,25.35
117,Sports,268.25
106,Home,380.36
419,Books,35.74
479,Toys,51.94
309,Sports,39.06
227,Grocery,27.39
352,Home,97.23
186,Toys,23.28
261,Sports,164.09
16,Home,94.96
273,Electronics,453.57
160,Sports,240.2
358,Electronics,155.08
250,Sports,199.66
224,Grocery,39.73
256,Home,176.33
180,Electronics,654.42
20,Clothing,46.09
112,Beauty,97.83
120,Grocery,21.17
194,Beauty,53.5
468,Electronics,103.61
111,Toys,36.75
210,Sports,112.43
1,Home,124.9
58,Sports,75.75
93,Clothing,87.56
221,Sports,91.79
211,Home,148.24
428,Clothing,63.96
232,Books,32.0
262,Beauty,30.51
364,Clothing,82.28
103,Grocery,41.65
50,Sports,71.14
374,Clothing,103.0
110,Toys,11.17
456,Books,29.51
88,Sports,141.17
20,Clothing,106.54
14,Toys,19.28
133,Toys,10.09
425,Books,22.5
296,Clothing,131.1
34,Sports,114.63
380,Electronics,501.96
208,Sports,59.82
301,Grocery,27.74
199,Clothing,22.73
80,Clothing,71.23
71,Toys,29.77
155,Sports,57.69
78,Home,154.3
78,Toys,19.5
172,Grocery,30.39
289,Sports,209.83
33,Sports,45.43
300,Home,261.38
276,Grocery,8.74
367,Clothing,132.3
420,Clothing,84.42
7,Home,188.41
160,Toys,15.98
240,Books,33.87
451,Electronics,324.89
423,Books,25.64
477,Books,7.46
24,Toys,23.19
214,Sports,26.24
70,Clothing,65.17
368,Clothing,23.49
216,Books,19.57
104,Beauty,44.59
215,Clothing,50.49
54,Sports,145.66
294,Grocery,8.46
330,Toys,11.67
336,Home,62.65
203,Beauty,20.62
288,Sports,29.89
45,Electronics,241.91
317,Clothing,99.43
198,Home,215.15
216,Toys,37.28
481,Home,104.33
309,Clothing,105.84
384,Electronics,263.88
435,Electronics,358.11
332,Clothing,22.06
184,Beauty,38.81
27,Beauty,50.83
166,Beauty,46.56
318,Home,21.13
274,Clothing,27.59
383,Home,116.93
365,Electronics,521.26
103,Electronics,595.56
448,Clothing,75.74
333,Grocery,30.55
373,Clothing,6.46
104,Grocery,21.64
414,Home,189.41
245,Home,41.47
305,Books,16.05
169,Electronics,624.34
116,Clothing,40.4
141,Grocery,4.15
418,Beauty,51.53
356,Electronics,503.83
478,Electronics,622.21
125,Grocery,21.47
25,Books,16.34
194,Home,101.81
384,Clothing,30.68
100,Books,22.89
402,Clothing,82.15
5,Home,209.44
19,Sports,57.24
170,Home,174.12
274,Toys,45.0
254,Books,36.96
121,Books,7.21
32,Home,89.68
149,Clothing,29.12
266,Clothing,128.56
37,Home,165.01
177,Beauty,59.74
342,Home,240.76
13,Electronics,334.57
183,Clothing,85.4
145,Home,302.14
265,Beauty,44.52
88,Toys,37.09
428,Beauty,60.05
462,Sports,28.91
46,Sports,114.17
392,Home,221.14
119,Electronics,337.0
421,Beauty,30.76
19,Home,142.36
447,Electronics,294.3
220,Grocery,23.78
430,Home,109.66
233,Toys,28.23
94,Beauty,19.71
455,Electronics,199.45
251,Electronics,130.16
250,Toys,35.6
282,Clothing,72.2
232,Clothing,81.85
46,Grocery,20.11
374,Home,13.39
46,Electronics,365.23
459,Home,261.51
14,Toys,9.53
85,Clothing,42.56
319,Electronics,184.97
328,Home,91.04
3,Electronics,321.28
28,Toys,15.78
381,Toys,10.56
157,Electronics,284.3
343,Clothing,38.33
402,Home,120.27
419,Beauty,84.51
333,Clothing,40.11
332,Clothing,61.24
175,Grocery,34.18
114,Electronics,165.81
389,Grocery,2.81
487,Electronics,377.6
331,Clothing,69.48
250,Beauty,14.01
59,Electronics,471.2
203,Electronics,478.35
315,Clothing,16.97
239,Grocery,10.59
234,Home,20.78
303,Beauty,14.8
95,Sports,130.04
479,Sports,55.84
141,Sports,18.77
334,Home,112.45
113,Electronics,191.89
109,Clothing,32.48
362,Clothing,23.86
345,Electronics,524.16
289,Electronics,412.56
97,Grocery,17.06
446,Grocery,4.85
335,Electronics,316.48
16,Clothing,89.64
44,Electronics,371.06
442,Clothing,20.27
376,Clothing,57.09
230,Grocery,34.46
390,Electronics,189.0
108,Clothing,119.81
217,Electronics,62.95
399,Grocery,9.21
260,Grocery,24.99
312,Sports,120.87
320,Home,146.46
196,Clothing,64.85
478,Clothing,89.11
418,Home,234.25
475,Sports,189.21
95,Clothing,9.51
56,Clothing,35.26
32,Toys,26.85
492,Clothing,56.37
231,Toys,81.04
372,Home,86.82
9,Electronics,243.82
191,Home,238.09
361,Grocery,22.68
200,Clothing,108.8
334,Clothing,26.56
161,Electronics,347.67
87,Toys,36.66
21,Books,18.9
311,Home,34.17
76,Clothing,25.23
441,Grocery,43.68
386,Sports,21.23
141,Beauty,38.95
126,Clothing,66.58
251,Clothing,122.2
388,Sports,224.07
84,Beauty,50.83
434,Beauty,14.29
371,Electronics,220.22
48,Beauty,68.56
379,Books,13.58
78,Grocery,64.5
30,Electronics,223.01
285,Toys,32.33
136,Beauty,22.98
140,Grocery,21.94
41,Sports,90.13
486,Grocery,61.68
282,Grocery,20.07
50,Clothing,64.35
258,Sports,67.82
311,Beauty,18.87
360,Clothing,84.02
440,Clothing,84.8
270,Electronics,566.49
134,Books,25.76
234,Clothing,62.98
128,Books,15.98
104,Toys,29.46
254,Sports,179.78
95,Clothing,73.9
337,Home,266.65
217,Home,317.82
61,Clothing,22.5
480,Books,31.17
268,Toys,18.55
241,Electronics,170.79
13,Books,29.86
147,Electronics,337.93
428,Home,149.01
240,Toys,23.5
89,Electronics,308.46
95,Toys,13.94
315,Toys,41.13
293,Toys,28.26
25,Clothing,39.54
272,Clothing,33.58
166,Clothing,14.85
427,Grocery,23.82
